CHR Start End Gene TenThousandStart TenThousandEnd
20 19193290 19703581 SLC24A3 19183290 19713581
20 19867165 19983101 RIN2 19857165 19993101
20 19997760 20014299 NAA20 19987760 20024299
20 20015012 20036690 CRNKL1 20005012 20046690
20 20033158 20341346 C20orf26 20023158 20351346
20 20348765 20351590 INSM1 20338765 20361590
20 20370196 20693131 RALGAPA2 20360196 20703131
20 21283942 21370463 XRN2 21273942 21380463
20 21376005 21378666 NKX2-4 21366005 21388666
20 21491648 21494664 NKX2-2 21481648 21504664
20 21686297 21696620 PAX1 21676297 21706620
20 22561643 22566093 FOXA2 22551643 22576093
20 23016057 23017314 SSTR4 23006057 23027314
20 23026270 23030378 THBD 23016270 23040378
20 23059986 23066977 CD93 23049986 23076977
20 23331373 23335414 NXT1 23321373 23345414
20 23342787 23353700 GZF1 23332787 23363700
20 23355159 23402125 NAPB 23345159 23412125
20 23420322 23425567 CSTL1 23410322 23435567
20 23431040 23433494 CST11 23421040 23443494
20 23471738 23476655 CST8 23461738 23486655
20 23545369 23549386 CST9L 23535369 23559386
20 23583047 23586513 CST9 23573047 23596513
20 23608534 23619110 CST3 23598534 23629110
20 23666277 23669677 CST4 23656277 23679677
20 23728190 23731905 CST1 23718190 23741905
20 23804406 23807368 CST2 23794406 23817368
20 23856572 23860387 CST5 23846572 23870387
20 23965690 23969416 GGTLC1 23955690 23979416
20 24449835 24647252 SYNDIG1 24439835 24657252
20 24929866 24940564 CST7 24919866 24950564
20 24943561 24973615 APMAP 24933561 24983615
20 24986868 25039616 ACSS1 24976868 25049616
20 25051521 25062996 VSX1 25041521 25072996
20 25176329 25207365 ENTPD6 25166329 25217365
20 25228705 25278650 PYGB 25218705 25288650
20 25275379 25371619 ABHD12 25265379 25381619
20 25388363 25433264 GINS1 25378363 25443264
20 25433341 25566153 NINL 25423341 25576153
20 25593571 25604811 NANP 25583571 25614811
20 25654851 25677477 ZNF337 25644851 25687477
20 29845467 29847435 DEFB115 29835467 29857435
20 29891015 29896388 DEFB116 29881015 29906388
20 29956421 29961726 DEFB118 29946421 29971726
20 29964967 29978406 DEFB119 29954967 29988406
20 29992648 30000641 DEFB121 29982648 30010641
20 30028322 30038060 DEFB123 30018322 30048060
20 30053309 30064560 DEFB124 30043309 30074560
20 30063096 30072708 REM1 30053096 30082708
20 30102231 30157370 HM13 30092231 30167370
20 30193086 30194318 ID1 30183086 30204318
20 30225691 30232809 COX4I2 30215691 30242809
20 30252255 30311792 BCL2L1 30242255 30321792
20 30327074 30389608 TPX2 30317074 30399608
20 30407111 30422492 MYLK2 30397111 30432492
20 30432103 30433420 FOXS1 30422103 30443420
20 30435440 30458550 DUSP15 30425440 30468550
20 30458505 30532764 TTLL9 30448505 30542764
20 30532758 30539895 PDRG1 30522758 30549895
20 30555805 30591190 XKR7 30545805 30601190
20 30598245 30619984 CCM2L 30588245 30629984
20 30639991 30689659 HCK 30629991 30699659
20 30697309 30755061 TM9SF4 30687309 30765061
20 30780306 30795594 PLAGL2 30770306 30805594
20 30795683 30826470 POFUT1 30785683 30836470
20 30865467 30922814 KIF3B 30855467 30932814
20 30946155 31027122 ASXL1 30936155 31037122
20 31290493 31331803 COMMD7 31280493 31341803
20 31350191 31397162 DNMT3B 31340191 31407162
20 31407699 31438211 MAPRE1 31397699 31448211
20 31446729 31549006 EFCAB8 31436729 31559006
20 31571579 31592239 SUN5 31561579 31602239
20 31595406 31611515 BPIFB2 31585406 31621515
20 31619454 31631853 BPIFB6 31609454 31641853
20 31643230 31661434 BPIFB3 31633230 31671434
20 31667450 31699557 BPIFB4 31657450 31709557
20 31749574 31769218 BPIFA2 31739574 31779218
20 31805116 31815564 BPIFA3 31795116 31825564
20 31823801 31831115 BPIFA1 31813801 31841115
20 31861286 31897684 BPIFB1 31851286 31907684
20 31946645 31989367 CDK5RAP1 31936645 31999367
20 31995761 32031698 SNTA1 31985761 32041698
20 32077881 32237842 CBFA2T2 32067881 32247842
20 32244893 32262269 NECAB3 32234893 32272269
20 32263489 32274210 E2F1 32253489 32284210
20 32294512 32308125 PXMP4 32284512 32318125
20 32319463 32380075 ZNF341 32309463 32390075
20 32399110 32442172 CHMP4B 32389110 32452172
20 32581452 32696114 RALY 32571452 32706114
20 32676104 32700138 EIF2S2 32666104 32710138
20 32782375 32857150 ASIP 32772375 32867150
20 32868074 32899608 AHCY 32858074 32909608
20 32951041 33099198 ITCH 32941041 33109198
20 33104214 33128762 DYNLRB1 33094214 33138762
20 33134658 33148149 MAP1LC3A 33124658 33158149
20 33148346 33264910 PIGU 33138346 33274910
20 33284722 33413452 NCOA6 33274722 33423452
20 33292094 33301243 TP53INP2 33282094 33311243
20 33432523 33460663 GGT7 33422523 33470663
20 33459949 33515769 ACSS2 33449949 33525769
20 33516236 33543620 GSS 33506236 33553620
20 33563206 33590240 MYH7B 33553206 33600240
20 33590207 33680674 TRPC4AP 33580207 33690674
20 33703167 33865928 EDEM2 33693167 33875928
20 33759876 33765165 PROCR 33749876 33775165
20 33814457 33864801 MMP24 33804457 33874801
20 33866714 33872788 EIF6 33856714 33882788
20 33890369 33999944 UQCC1 33880369 34009944
20 34020827 34023248 GDF5OS 34010827 34033248
20 34021145 34042568 GDF5 34011145 34052568
20 34042985 34099804 CEP250 34032985 34109804
20 34129770 34145405 ERGIC3 34119770 34155405
20 34203814 34208971 SPAG4 34193814 34218971
20 34213953 34252878 CPNE1 34203953 34262878
20 34220262 34262466 RP1-309K20.6 34210262 34272466
20 34236847 34252878 RBM12 34226847 34262878
20 34255977 34287281 NFS1 34245977 34297281
20 34287194 34288906 ROMO1 34277194 34298906
20 34291531 34330234 RBM39 34281531 34340234
20 34359896 34538303 PHF20 34349896 34548303
20 34541539 34547394 SCAND1 34531539 34557394
20 34679426 34820721 EPB41L1 34669426 34830721
20 34894258 35157040 DLGAP4 34884258 35167040
20 35169887 35178228 MYL9 35159887 35188228
20 35201891 35222353 TGIF2 35191891 35232353
20 35202956 35240787 TGIF2-C20orf24 35192956 35250787
20 35234137 35240960 C20orf24 35224137 35250960
20 35240721 35274619 SLA2 35230721 35284619
20 35280169 35374481 NDRG3 35270169 35384481
20 35380194 35402221 DSN1 35370194 35412221
20 35405845 35492089 SOGA1 35395845 35502089
20 35518632 35580246 SAMHD1 35508632 35590246
20 35624752 35724398 RBL1 35614752 35734398
20 35729629 35807991 MROH8 35719629 35817991
20 35806813 35870022 RPN2 35796813 35880022
20 35879489 35890238 GHRH 35869489 35900238
20 35918041 35945663 MANBAL 35908041 35955663
20 35973088 36034453 SRC 35963088 36044453
20 36120874 36156333 BLCAP 36110874 36166333
20 36149617 36152092 NNAT 36139617 36162092
20 36322408 36500531 CTNNBL1 36312408 36510531
20 36531499 36573752 VSTM2L 36521499 36583752
20 36611409 36661870 TTI1 36601409 36671870
20 36661948 36720768 RPRD1B 36651948 36730768
20 36756863 36794980 TGM2 36746863 36804980
20 36888551 36965907 BPI 36878551 36975907
20 36974759 37005665 LBP 36964759 37015665
20 37101459 37207504 RALGAPB 37091459 37217504
20 37209838 37217106 ADIG 37199838 37227106
20 37230577 37279678 ARHGAP40 37220577 37289678
20 37353105 37358015 SLC32A1 37343105 37368015
20 37377085 37400834 ACTR5 37367085 37410834
20 37434348 37551667 PPP1R16B 37424348 37561667
20 37554955 37581703 FAM83D 37544955 37591703
20 37590942 37668366 DHX35 37580942 37678366
20 39314488 39317880 MAFB 39304488 39327880
20 39657458 39753127 TOP1 39647458 39763127
20 39765600 39811629 PLCG1 39755600 39821629
20 39807088 39946312 ZHX3 39797088 39956312
20 39969560 39989222 LPIN3 39959560 39999222
20 39988606 39995467 EMILIN3 39978606 40005467
20 40030741 40247133 CHD6 40020741 40257133
20 40701392 41818610 PTPRT 40691392 41828610
20 42086568 42092245 SRSF6 42076568 42102245
20 42136320 42179590 L3MBTL1 42126320 42189590
20 42187608 42216877 SGK2 42177608 42226877
20 42219571 42275936 IFT52 42209571 42285936
20 42295754 42345136 MYBL2 42285754 42355136
20 42354804 42355638 GTSF1L 42344804 42365638
20 42543504 42698256 TOX2 42533504 42708256
20 42740335 42816218 JPH2 42730335 42826218
20 42825136 42839431 OSER1 42815136 42849431
20 42875887 42909013 GDAP1L1 42865887 42919013
20 42931478 42939809 FITM2 42921478 42949809
20 42965626 42979875 R3HDML 42955626 42989875
20 42984340 43061485 HNF4A 42974340 43071485
20 43104526 43123244 TTPAL 43094526 43133244
20 43124862 43150750 SERINC3 43114862 43160750
20 43160426 43252888 PKIG 43150426 43262888
20 43248163 43280874 ADA 43238163 43290874
20 43343485 43357150 WISP2 43333485 43367150
20 43374421 43379675 KCNK15 43364421 43389675
20 43380449 43438979 RIMS4 43370449 43448979
20 43514317 43537173 YWHAB 43504317 43547173
20 43538703 43587676 PABPC1L 43528703 43597676
20 43570771 43589127 TOMM34 43560771 43599127
20 43595115 43708600 STK4 43585115 43718600
20 43720951 43729753 KCNS1 43710951 43739753
20 43738093 43743813 WFDC5 43728093 43753813
20 43752066 43753106 WFDC12 43742066 43763106
20 43803517 43805185 PI3 43793517 43815185
20 43835638 43838413 SEMG1 43825638 43848413
20 43849941 43853099 SEMG2 43839941 43863099
20 43880880 43883205 SLPI 43870880 43893205
20 43922085 43937169 MATN4 43912085 43947169
20 43935491 43945803 RBPJL 43925491 43955803
20 43953928 43977064 SDC4 43943928 43987064
20 43990577 44005438 SYS1 43980577 44015438
20 44002526 44036529 TP53TG5 43992526 44046529
20 44034697 44039250 DBNDD2 44024697 44049250
20 44044717 44054884 PIGT 44034717 44064884
20 44098346 44110172 WFDC2 44088346 44120172
20 44141101 44144264 SPINT3 44131101 44154264
20 44162835 44168134 WFDC6 44152835 44178134
20 44165625 44176391 EPPIN 44155625 44186391
21 10862622 10863067 IGHV1OR21-1 10852622 10873067
21 10906201 11029719 TPTE 10896201 11039719
21 14982498 15013906 POTED 14972498 15023906
21 15481134 15583166 LIPI 15471134 15593166
21 15588451 15600693 RBM11 15578451 15610693
21 15743436 15755805 HSPA13 15733436 15765805
21 15857549 15955723 SAMSN1 15847549 15965723
21 16333556 16437321 NRIP1 16323556 16447321
21 17102344 17252377 USP25 17092344 17262377
21 18884700 18965897 CXADR 18874700 18975897
21 18965971 18985265 BTG3 18955971 18995265
21 19273580 19639690 CHODL 19263580 19649690
21 19641433 19858197 TMPRSS15 19631433 19868197
21 22370633 22915650 NCAM2 22360633 22925650
21 26957968 26979829 MRPL39 26947968 26989829
21 27011584 27089874 JAM2 27001584 27099874
21 27088815 27107984 ATP5J 27078815 27117984
21 27106881 27144771 GABPA 27096881 27154771
21 27252861 27543446 APP 27242861 27553446
21 27838528 27945603 CYYR1 27828528 27955603
21 28208066 28217728 ADAMTS1 28198066 28227728
21 28290231 28338832 ADAMTS5 28280231 28348832
21 30244513 30257693 N6AMT1 30234513 30267693
21 30300466 30365270 LTN1 30290466 30375270
21 30376705 30391699 RWDD2B 30366705 30401699
21 30396950 30426809 USP16 30386950 30436809
21 30428126 30446118 CCT8 30418126 30456118
21 30449792 30548210 MAP3K7CL 30439792 30558210
21 30566392 31003071 BACH1 30556392 31013071
21 30909254 31312351 GRIK1 30899254 31322351
21 31538241 31538971 CLDN17 31528241 31548971
21 31586324 31588391 CLDN8 31576324 31598391
21 31653629 31655276 KRTAP24-1 31643629 31665276
21 31661463 31661832 KRTAP25-1 31651463 31671832
21 31691452 31692607 KRTAP26-1 31681452 31702607
21 31709331 31710012 KRTAP27-1 31699331 31720012
21 31720717 31720924 KRTAP23-1 31710717 31730924
21 31743709 31744557 KRTAP13-2 31733709 31754557
21 31768392 31769136 KRTAP13-1 31758392 31779136
21 31797583 31798286 KRTAP13-3 31787583 31808286
21 31802572 31803216 KRTAP13-4 31792572 31813216
21 31812597 31813070 KRTAP15-1 31802597 31823070
21 31852018 31852663 KRTAP19-1 31842018 31862663
21 31859362 31859755 KRTAP19-2 31849362 31869755
21 31863782 31864275 KRTAP19-3 31853782 31874275
21 31869142 31869451 KRTAP19-4 31859142 31879451
21 31873975 31874435 KRTAP19-5 31863975 31884435
21 31913854 31914183 KRTAP19-6 31903854 31924183
21 31933194 31933633 KRTAP19-7 31923194 31943633
21 31962424 31962716 KRTAP22-2 31952424 31972716
21 31964759 31965394 KRTAP6-3 31954759 31975394
21 31970909 31971219 KRTAP6-2 31960909 31981219
21 31973414 31973612 KRTAP22-1 31963414 31983612
21 31985750 31986249 KRTAP6-1 31975750 31996249
21 31988750 31989003 KRTAP20-1 31978750 31999003
21 31992946 31993169 KRTAP20-4 31982946 32003169
21 32007555 32007938 KRTAP20-2 31997555 32017938
21 32015183 32015455 KRTAP20-3 32005183 32025455
21 32090843 32091095 KRTAP21-3 32080843 32101095
21 32119112 32119551 KRTAP21-2 32109112 32129551
21 32127439 32127746 KRTAP21-1 32117439 32137746
21 32185016 32185570 KRTAP8-1 32175016 32195570
21 32252966 32253874 KRTAP11-1 32242966 32263874
21 32410478 32410795 KRTAP19-8 32400478 32420795
21 32490734 32932290 TIAM1 32480734 32942290
21 33031935 33041244 SOD1 33021935 33051244
21 33043346 33104388 SCAF4 33033346 33114388
21 33245628 33416946 HUNK 33235628 33426946
21 33640530 33651380 MIS18A 33630530 33661380
21 33664124 33687095 MRAP 33654124 33697095
21 33683329 33765335 URB1 33673329 33775335
21 33784314 33887707 EVA1C 33774314 33897707
21 33948862 33959683 TCP10L 33938862 33969683
21 33964389 33985176 C21orf59 33954389 33995176
21 34001069 34100359 SYNJ1 33991069 34110359
21 34106210 34144169 PAXBP1 34096210 34154169
21 34162985 34186053 C21orf62 34152985 34196053
21 34398153 34401504 OLIG2 34388153 34411504
21 34442450 34444726 OLIG1 34432450 34454726
21 34602206 34637980 IFNAR2 34592206 34647980
21 34619079 34655517 AP000295.9 34609079 34665517
21 34638663 34669539 IL10RB 34628663 34679539
21 34696734 34732168 IFNAR1 34686734 34742168
21 34775202 34851655 IFNGR2 34765202 34861655
21 34804792 34852318 TMEM50B 34794792 34862318
21 34876238 34915797 GART 34866238 34925797
21 34914924 34949812 SON 34904924 34959812
21 34931848 34961014 DONSON 34921848 34971014
21 34956993 35284635 AP000304.12 34946993 35294635
21 34961647 35016232 CRYZL1 34951647 35026232
21 35014706 35272165 ITSN1 35004706 35282165
21 35275757 35288284 ATP5O 35265757 35298284
21 35445524 35515334 MRPS6 35435524 35525334
21 35445870 35478561 SLC5A3 35435870 35488561
21 35445870 35478559 SLC5A3 35435870 35488559
21 35736323 35743688 KCNE2 35726323 35753688
21 35747779 35780164 SMIM11 35737779 35790164
21 35791013 35796264 AP000322.53 35781013 35806264
21 35818988 35884573 KCNE1 35808988 35894573
21 35885440 35987441 RCAN1 35875440 35997441
21 36041688 36090525 CLIC6 36031688 36100525
21 36160098 37376965 RUNX1 36150098 37386965
21 37406839 37451687 SETD4 37396839 37461687
21 37442239 37445464 CBR1 37432239 37455464
21 37507210 37518864 CBR3 37497210 37528864
21 37529080 37666572 DOPEY2 37519080 37676572
21 37692487 37758446 MORC3 37682487 37768446
21 37757676 37791313 CHAF1B 37747676 37801313
21 37832919 37948867 CLDN14 37822919 37958867
21 38071433 38122218 SIM2 38061433 38132218
21 38123189 38362536 HLCS 38113189 38372536
21 38378450 38391959 RIPPLY3 38368450 38401959
21 38431470 38445470 PIGP 38421470 38455470
21 38445526 38575413 TTC3 38435526 38585413
21 38595721 38640262 DSCR3 38585721 38650262
21 38738092 38889753 DYRK1A 38728092 38899753
21 38979678 39288749 KCNJ6 38969678 39298749
21 39323728 39493454 DSCR4 39313728 39503454
21 39493545 39560110 DSCR8 39483545 39570110
21 39529128 39679279 KCNJ15 39519128 39689279
21 39751949 40033704 ERG 39741949 40043704
21 40177231 40196879 ETS2 40167231 40206879
21 40546695 40555777 PSMG1 40536695 40565777
21 40556102 40693485 BRWD1 40546102 40703485
21 40714241 40721573 HMGN1 40704241 40731573
21 40752170 40800454 WRB 40742170 40810454
21 40817781 40887433 SH3BGR 40807781 40897433
21 40928369 41045064 B3GALT5 40918369 41055064
21 41117334 41174023 IGSF5 41107334 41184023
21 41239243 41301322 PCP4 41229243 41311322
21 41382926 42219065 DSCAM 41372926 42229065
21 42539728 42654445 BACE2 42529728 42664445
21 42676139 42729358 FAM3B 42666139 42739358
21 42733870 42781317 MX2 42723870 42791317
21 42792231 42831141 MX1 42782231 42841141
21 42836478 42903043 TMPRSS2 42826478 42913043
21 43159529 43187266 RIPK4 43149529 43197266
21 43218385 43299591 PRDM15 43208385 43309591
21 43305221 43373999 C2CD2 43295221 43383999
21 43406940 43430496 ZBTB21 43396940 43440496
21 43483068 43563563 UMODL1 43473068 43573563
21 43619799 43717354 ABCG1 43609799 43727354
21 43731777 43735761 TFF3 43721777 43745761
21 43766466 43771237 TFF2 43756466 43781237
21 43782391 43786703 TFF1 43772391 43796703
21 43791999 43816955 TMPRSS3 43781999 43826955
21 43824008 43867791 UBASH3A 43814008 43877791
21 43892596 43916464 RSPH1 43882596 43926464
21 43916118 44001550 SLC37A1 43906118 44011550
21 44073746 44195619 PDE9A 44063746 44205619
21 44263204 44299678 WDR4 44253204 44309678
21 44299754 44333414 NDUFV3 44289754 44343414
21 44394620 44453691 PKNOX1 44384620 44463691
21 44473301 44497053 CBS 44463301 44507053
21 44513066 44527697 U2AF1 44503066 44537697
21 44589118 44592915 CRYAA 44579118 44602915
21 44834395 44847008 SIK1 44824395 44857008
21 44949072 45079374 HSF2BP 44939072 45089374
21 45079429 45115958 RRP1B 45069429 45125958
21 45138975 45182188 PDXK 45128975 45192188
21 45192393 45196326 CSTB 45182393 45206326
21 45209394 45225174 RRP1 45199394 45235174
21 45285067 45406417 AGPAT3 45275067 45416417
21 45432200 45526433 TRAPPC10 45422200 45536433
21 45527171 45551063 PWP2 45517171 45561063
21 45553487 45565605 C21orf33 45543487 45575605
21 45642874 45660849 ICOSLG 45632874 45670849
21 45666222 45682099 DNMT3L 45656222 45692099
21 45705721 45718531 AIRE 45695721 45728531
21 45719934 45747259 PFKL 45709934 45757259
21 45748827 45759285 C21orf2 45738827 45769285
21 45770046 45862964 TRPM2 45760046 45872964
21 45875369 45878739 LRRC3 45865369 45888739
21 45879814 45882078 LRRC3DN 45869814 45892078
21 45917775 46131495 TSPEAR 45907775 46141495
21 45958864 45960078 KRTAP10-1 45948864 45970078
21 45970240 45971388 KRTAP10-2 45960240 45981388
21 45977673 45978643 KRTAP10-3 45967673 45988643
21 45993606 45994987 KRTAP10-4 45983606 46004987
21 45999332 46000481 KRTAP10-5 45989332 46010481
21 46011149 46012386 KRTAP10-6 46001149 46022386
21 46020497 46022091 KRTAP10-7 46010497 46032091
21 46031996 46032871 KRTAP10-8 46021996 46042871
21 46047040 46048294 KRTAP10-9 46037040 46058294
21 46057273 46058370 KRTAP10-10 46047273 46068370
21 46066331 46067564 KRTAP10-11 46056331 46077564
21 46074130 46074576 KRTAP12-4 46064130 46084576
21 46077849 46078258 KRTAP12-3 46067849 46088258
21 46086106 46086844 KRTAP12-2 46076106 46096844
21 46101491 46102078 KRTAP12-1 46091491 46112078
21 46117087 46117959 KRTAP10-12 46107087 46127959
21 46188955 46221934 UBE2G2 46178955 46231934
21 46225532 46238694 SUMO3 46215532 46248694
21 46269500 46293752 PTTG1IP 46259500 46303752
21 46305868 46351904 ITGB2 46295868 46361904
21 46352729 46359828 C21orf67 46342729 46369828
21 46493768 46646478 ADARB1 46483768 46656478
21 46683843 46707813 POFUT2 46673843 46717813
21 46825052 46933634 COL18A1 46815052 46943634
21 46913486 46964325 SLC19A1 46903486 46974325
21 47063608 47362368 PCBP3 47053608 47372368
21 47401651 47424964 COL6A1 47391651 47434964
21 47518011 47552763 COL6A2 47508011 47562763
